fips,county_name,state,overall_rank,opportunity_score,wave3_overlay_rank,wave3_overlay_score,wave3_overlay_adjustment,wave3_net_support,wave3_support_score,wave3_brake_score,wave3_supports,wave3_brakes,wave3_structural_summary
08041,"El Paso County, Colorado",CO,2741,38.26411649597948,2711,38.698693565763456,0.43457706978398003,0.28971804652265337,0.6307104824705065,0.34099243594785317,fragility/support balance is strong (0.697); optionality is strong (0.696); site-thesis support is moderate (0.651),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.697); optionality is strong (0.696); site-thesis support is moderate (0.651). Brakes: no major structural brakes flagged.
05041,"Desha County, Arkansas",AR,2742,38.22227287295367,2762,38.093533625385334,-0.12873924756833077,-0.08582616504555385,0.5118466204786457,0.5976727855241996,no major structural supports flagged,wetlands constraint is heavy (0.804); constraint pressure is moderate (0.584),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.804); constraint pressure is moderate (0.584).
49015,"Emery County, Utah",UT,2743,38.20974150931257,2704,38.77072432452403,0.5609828152114621,0.37398854347430804,0.6923365782500444,0.3183480347757363,fragility/support balance is strong (0.749); optionality is strong (0.705); scarcity/amenity balance is strong (0.698),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: fragility/support balance is strong (0.749); optionality is strong (0.705); scarcity/amenity balance is strong (0.698). Brakes: no major structural brakes flagged.
28133,"Sunflower County, Mississippi",MS,2744,38.203109456972975,2765,37.99905103319943,-0.20405842377354305,-0.13603894918236203,0.46511920935652384,0.6011581585388859,no major structural supports flagged,wetlands constraint is heavy (0.692); constraint pressure is moderate (0.664); constraint complexity is moderate (0.580),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.692); constraint pressure is moderate (0.664); constraint complexity is moderate (0.580).
22053,"Jefferson Davis Parish, Louisiana",LA,2745,38.19806794429948,2772,37.863208716193924,-0.3348592281055549,-0.22323948540370325,0.36575402185634837,0.5889935072600516,no major structural supports flagged,fragility pressure is moderate (0.633); wetlands constraint is moderate (0.611); constraint complexity is moderate (0.585),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.633); wetlands constraint is moderate (0.611); constraint complexity is moderate (0.585).
51610,"Falls Church city, Virginia",VA,2746,38.19774240406021,2691,38.94748897562796,0.7497465715677517,0.49983104771183445,0.672929506070505,0.1730984583586705,fragility/support balance is strong (0.829); developability is strong (0.797); site-thesis support is strong (0.707),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: fragility/support balance is strong (0.829); developability is strong (0.797); site-thesis support is strong (0.707). Brakes: no major structural brakes flagged.
16075,"Payette County, Idaho",ID,2747,38.17379506903541,2737,38.361012361544624,0.18721729250921393,0.12481152833947595,0.6141692245542338,0.4893576962147579,optionality is strong (0.673); site-thesis support is moderate (0.651); scarcity/amenity balance is moderate (0.646),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.673); site-thesis support is moderate (0.651); scarcity/amenity balance is moderate (0.646). Brakes: no major structural brakes flagged.
06041,"Marin County, California",CA,2748,38.17026722199137,2741,38.32053040628393,0.15026318429256147,0.10017545619504098,0.6793959972190007,0.5792205410239597,scarcity/amenity balance is strong (0.891); optionality is strong (0.703); site-thesis support is strong (0.671),wetlands constraint is heavy (0.695); fragility pressure is moderate (0.575),Wave 3 support is strong; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.891); optionality is strong (0.703); site-thesis support is strong (0.671). Brakes: wetlands constraint is heavy (0.695); fragility pressure is moderate (0.575).
12013,"Calhoun County, Florida",FL,2749,38.1638028229521,2774,37.737598329106476,-0.4262044938456245,-0.2841363292304163,0.3578048927716201,0.6419412220020364,no major structural supports flagged,wetlands constraint is heavy (0.784); fragility pressure is moderate (0.640); constraint complexity is moderate (0.598),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.784); fragility pressure is moderate (0.640); constraint complexity is moderate (0.598).
31073,"Gosper County, Nebraska",NE,2750,38.16187968170975,2735,38.41146303436555,0.24958335265580742,0.16638890177053828,0.5322535412210124,0.36586463945047415,fragility/support balance is moderate (0.643); developability is moderate (0.642); optionality is moderate (0.618),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is moderate (0.643); developability is moderate (0.642); optionality is moderate (0.618). Brakes: no major structural brakes flagged.
30019,"Daniels County, Montana",MT,2751,38.16021644271298,2714,38.64349062019137,0.4832741774783911,0.32218278498559405,0.641696466417545,0.3195136814319509,fragility/support balance is strong (0.776); developability is strong (0.710); optionality is moderate (0.642),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.776); developability is strong (0.710); optionality is moderate (0.642). Brakes: no major structural brakes flagged.
22103,"St. Tammany Parish, Louisiana",LA,2752,38.14938867039671,2783,37.60738195271163,-0.5420067176850848,-0.36133781179005653,0.43665880277163793,0.7979966145616945,no major structural supports flagged,wetlands constraint is heavy (0.962); fragility pressure is heavy (0.929); constraint complexity is heavy (0.729),Wave 3 support is moderate; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.962); fragility pressure is heavy (0.929); constraint complexity is heavy (0.729).
48347,"Nacogdoches County, Texas",TX,2753,38.1334201849201,2766,37.99888189680779,-0.13453828811230834,-0.08969219207487222,0.5228105902357427,0.612502782310615,optionality is moderate (0.624); scarcity/amenity balance is moderate (0.619),fragility pressure is heavy (0.805); wetlands constraint is moderate (0.613); constraint complexity is moderate (0.600),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.624); scarcity/amenity balance is moderate (0.619). Brakes: fragility pressure is heavy (0.805); wetlands constraint is moderate (0.613); constraint complexity is moderate (0.600).
48047,"Brooks County, Texas",TX,2754,38.104877205404044,2727,38.51736458664933,0.4124873812452876,0.2749915874968584,0.5217597973541276,0.24676820985726916,fragility/support balance is strong (0.729); developability is strong (0.726),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.729); developability is strong (0.726). Brakes: no major structural brakes flagged.
47101,"Lewis County, Tennessee",TN,2755,38.095602296828545,2755,38.14962641028831,0.05402411345976649,0.036016075639844325,0.4796630622581571,0.44364698661831276,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
08085,"Montrose County, Colorado",CO,2756,38.08716861431358,2731,38.46660792882563,0.37943931451204993,0.2529595430080333,0.6384885763272088,0.3855290333191755,optionality is strong (0.682); site-thesis support is moderate (0.662); fragility/support balance is moderate (0.648),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: optionality is strong (0.682); site-thesis support is moderate (0.662); fragility/support balance is moderate (0.648). Brakes: no major structural brakes flagged.
06103,"Tehama County, California",CA,2757,38.06758704145072,2754,38.15752746588808,0.08994042443735611,0.05996028295823741,0.5521741230656101,0.4922138401073727,optionality is moderate (0.638); scarcity/amenity balance is moderate (0.606),constraint pressure is moderate (0.575),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.638); scarcity/amenity balance is moderate (0.606). Brakes: constraint pressure is moderate (0.575).
48133,"Eastland County, Texas",TX,2758,38.05294974338818,2750,38.194761030468115,0.14181128707993057,0.09454085805328705,0.4717870530677657,0.37724619501447865,developability is moderate (0.630),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is moderate (0.630). Brakes: no major structural brakes flagged.
53065,"Stevens County, Washington",WA,2759,38.030278453430036,2770,37.90732464112986,-0.12295381230017466,-0.08196920820011644,0.5453988988708245,0.6273681070709409,scarcity/amenity balance is strong (0.738); optionality is moderate (0.621); site-thesis support is moderate (0.602),fragility pressure is heavy (0.686); constraint complexity is moderate (0.646); constraint pressure is moderate (0.640),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.738); optionality is moderate (0.621); site-thesis support is moderate (0.602). Brakes: fragility pressure is heavy (0.686); constraint complexity is moderate (0.646); constraint pressure is moderate (0.640).
30091,"Sheridan County, Montana",MT,2760,37.98815426779801,2738,38.35974199322271,0.37158772542470236,0.2477251502831349,0.6732953393140868,0.4255701890309519,fragility/support balance is strong (0.729); scarcity/amenity balance is strong (0.683); optionality is strong (0.679),no major structural brakes flagged,Wave 3 support is strong; structural brakes are moderate. Supports: fragility/support balance is strong (0.729); scarcity/amenity balance is strong (0.683); optionality is strong (0.679). Brakes: no major structural brakes flagged.
41015,"Curry County, Oregon",OR,2761,37.98710814866505,2767,37.98413428384955,-0.0029738648155044345,-0.001982576543669623,0.6050543979962758,0.6070369745399454,scarcity/amenity balance is strong (0.907); optionality is moderate (0.637); site-thesis support is moderate (0.616),constraint pressure is heavy (0.670); fragility pressure is moderate (0.639); constraint complexity is moderate (0.626),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.907); optionality is moderate (0.637); site-thesis support is moderate (0.616). Brakes: constraint pressure is heavy (0.670); fragility pressure is moderate (0.639); constraint complexity is moderate (0.626).
